row_id,path,symbol_id,latex
1891,hasy-capital-letters-imgs/45_00343.png,35,E
1892,hasy-capital-letters-imgs/45_00223.png,35,E
1893,hasy-capital-letters-imgs/45_00237.png,35,E
1894,hasy-capital-letters-imgs/45_00021.png,35,E
1895,hasy-capital-letters-imgs/45_00035.png,35,E
1896,hasy-capital-letters-imgs/45_00009.png,35,E
1897,hasy-capital-letters-imgs/45_00008.png,35,E
1898,hasy-capital-letters-imgs/45_00034.png,35,E
1899,hasy-capital-letters-imgs/45_00020.png,35,E
1900,hasy-capital-letters-imgs/45_00236.png,35,E
1901,hasy-capital-letters-imgs/45_00222.png,35,E
1902,hasy-capital-letters-imgs/45_00342.png,35,E
1903,hasy-capital-letters-imgs/45_00356.png,35,E
1904,hasy-capital-letters-imgs/45_00381.png,35,E
1905,hasy-capital-letters-imgs/45_00395.png,35,E
1906,hasy-capital-letters-imgs/45_00168.png,35,E
1907,hasy-capital-letters-imgs/45_00140.png,35,E
1908,hasy-capital-letters-imgs/45_00154.png,35,E
1909,hasy-capital-letters-imgs/45_00183.png,35,E
1910,hasy-capital-letters-imgs/45_00197.png,35,E
1911,hasy-capital-letters-imgs/45_00181.png,35,E
1912,hasy-capital-letters-imgs/45_00195.png,35,E
1913,hasy-capital-letters-imgs/45_00142.png,35,E
1914,hasy-capital-letters-imgs/45_00156.png,35,E
1915,hasy-capital-letters-imgs/45_00383.png,35,E
1916,hasy-capital-letters-imgs/45_00397.png,35,E
1917,hasy-capital-letters-imgs/45_00340.png,35,E
1918,hasy-capital-letters-imgs/45_00354.png,35,E
1919,hasy-capital-letters-imgs/45_00368.png,35,E
1920,hasy-capital-letters-imgs/45_00234.png,35,E
1921,hasy-capital-letters-imgs/45_00220.png,35,E
1922,hasy-capital-letters-imgs/45_00208.png,35,E
1923,hasy-capital-letters-imgs/45_00036.png,35,E
1924,hasy-capital-letters-imgs/45_00022.png,35,E
1925,hasy-capital-letters-imgs/45_00023.png,35,E
1926,hasy-capital-letters-imgs/45_00037.png,35,E
1927,hasy-capital-letters-imgs/45_00209.png,35,E
1928,hasy-capital-letters-imgs/45_00221.png,35,E
1929,hasy-capital-letters-imgs/45_00235.png,35,E
1930,hasy-capital-letters-imgs/45_00369.png,35,E
1931,hasy-capital-letters-imgs/45_00355.png,35,E
1932,hasy-capital-letters-imgs/45_00341.png,35,E
1933,hasy-capital-letters-imgs/45_00396.png,35,E
1934,hasy-capital-letters-imgs/45_00382.png,35,E
1935,hasy-capital-letters-imgs/45_00157.png,35,E
1936,hasy-capital-letters-imgs/45_00143.png,35,E
1937,hasy-capital-letters-imgs/45_00194.png,35,E
1938,hasy-capital-letters-imgs/45_00180.png,35,E
1939,hasy-capital-letters-imgs/45_00118.png,35,E
1940,hasy-capital-letters-imgs/45_00124.png,35,E
1941,hasy-capital-letters-imgs/45_00130.png,35,E
1942,hasy-capital-letters-imgs/45_00326.png,35,E
1943,hasy-capital-letters-imgs/45_00332.png,35,E
1944,hasy-capital-letters-imgs/45_00291.png,35,E
1945,hasy-capital-letters-imgs/45_00285.png,35,E
1946,hasy-capital-letters-imgs/45_00252.png,35,E
1947,hasy-capital-letters-imgs/45_00246.png,35,E
1948,hasy-capital-letters-imgs/45_00093.png,35,E
1949,hasy-capital-letters-imgs/45_00087.png,35,E
1950,hasy-capital-letters-imgs/45_00078.png,35,E
1951,hasy-capital-letters-imgs/45_00050.png,35,E
1952,hasy-capital-letters-imgs/45_00044.png,35,E
1953,hasy-capital-letters-imgs/45_00045.png,35,E
1954,hasy-capital-letters-imgs/45_00051.png,35,E
1955,hasy-capital-letters-imgs/45_00079.png,35,E
1956,hasy-capital-letters-imgs/45_00086.png,35,E
1957,hasy-capital-letters-imgs/45_00092.png,35,E
1958,hasy-capital-letters-imgs/45_00247.png,35,E
1959,hasy-capital-letters-imgs/45_00253.png,35,E
1960,hasy-capital-letters-imgs/45_00284.png,35,E
1961,hasy-capital-letters-imgs/45_00290.png,35,E
1962,hasy-capital-letters-imgs/45_00333.png,35,E
1963,hasy-capital-letters-imgs/45_00327.png,35,E
1964,hasy-capital-letters-imgs/45_00131.png,35,E
1965,hasy-capital-letters-imgs/45_00125.png,35,E
1966,hasy-capital-letters-imgs/45_00119.png,35,E
1967,hasy-capital-letters-imgs/45_00133.png,35,E
1968,hasy-capital-letters-imgs/45_00127.png,35,E
1969,hasy-capital-letters-imgs/45_00319.png,35,E
1970,hasy-capital-letters-imgs/45_00331.png,35,E
1971,hasy-capital-letters-imgs/45_00325.png,35,E
1972,hasy-capital-letters-imgs/45_00286.png,35,E
1973,hasy-capital-letters-imgs/45_00292.png,35,E
1974,hasy-capital-letters-imgs/45_00279.png,35,E
1975,hasy-capital-letters-imgs/45_00245.png,35,E
1976,hasy-capital-letters-imgs/45_00251.png,35,E
1977,hasy-capital-letters-imgs/45_00084.png,35,E
1978,hasy-capital-letters-imgs/45_00090.png,35,E
1979,hasy-capital-letters-imgs/45_00047.png,35,E
1980,hasy-capital-letters-imgs/45_00053.png,35,E
1981,hasy-capital-letters-imgs/45_00052.png,35,E
1982,hasy-capital-letters-imgs/45_00046.png,35,E
1983,hasy-capital-letters-imgs/45_00091.png,35,E
1984,hasy-capital-letters-imgs/45_00085.png,35,E
1985,hasy-capital-letters-imgs/45_00250.png,35,E
1986,hasy-capital-letters-imgs/45_00244.png,35,E
1987,hasy-capital-letters-imgs/45_00278.png,35,E
1988,hasy-capital-letters-imgs/45_00293.png,35,E
1989,hasy-capital-letters-imgs/45_00287.png,35,E
1990,hasy-capital-letters-imgs/45_00324.png,35,E
1991,hasy-capital-letters-imgs/45_00330.png,35,E
1992,hasy-capital-letters-imgs/45_00318.png,35,E
1993,hasy-capital-letters-imgs/45_00126.png,35,E
1994,hasy-capital-letters-imgs/45_00132.png,35,E
1995,hasy-capital-letters-imgs/45_00136.png,35,E
1996,hasy-capital-letters-imgs/45_00122.png,35,E
1997,hasy-capital-letters-imgs/45_00334.png,35,E
1998,hasy-capital-letters-imgs/45_00320.png,35,E
1999,hasy-capital-letters-imgs/45_00308.png,35,E
2000,hasy-capital-letters-imgs/45_00283.png,35,E
2001,hasy-capital-letters-imgs/45_00297.png,35,E
2002,hasy-capital-letters-imgs/45_00240.png,35,E
2003,hasy-capital-letters-imgs/45_00254.png,35,E
2004,hasy-capital-letters-imgs/45_00268.png,35,E
2005,hasy-capital-letters-imgs/45_00081.png,35,E
2006,hasy-capital-letters-imgs/45_00095.png,35,E
2007,hasy-capital-letters-imgs/45_00042.png,35,E
2008,hasy-capital-letters-imgs/45_00056.png,35,E
2009,hasy-capital-letters-imgs/45_00057.png,35,E
2010,hasy-capital-letters-imgs/45_00043.png,35,E
2011,hasy-capital-letters-imgs/45_00094.png,35,E
2012,hasy-capital-letters-imgs/45_00080.png,35,E
2013,hasy-capital-letters-imgs/45_00269.png,35,E
2014,hasy-capital-letters-imgs/45_00255.png,35,E
2015,hasy-capital-letters-imgs/45_00241.png,35,E
2016,hasy-capital-letters-imgs/45_00296.png,35,E
2017,hasy-capital-letters-imgs/45_00282.png,35,E
2018,hasy-capital-letters-imgs/45_00309.png,35,E
2019,hasy-capital-letters-imgs/45_00321.png,35,E
2020,hasy-capital-letters-imgs/45_00335.png,35,E
2021,hasy-capital-letters-imgs/45_00123.png,35,E
2022,hasy-capital-letters-imgs/45_00137.png,35,E
2023,hasy-capital-letters-imgs/45_00121.png,35,E
2024,hasy-capital-letters-imgs/45_00135.png,35,E
2025,hasy-capital-letters-imgs/45_00109.png,35,E
2026,hasy-capital-letters-imgs/45_00323.png,35,E
2027,hasy-capital-letters-imgs/45_00337.png,35,E
2028,hasy-capital-letters-imgs/45_00294.png,35,E
2029,hasy-capital-letters-imgs/45_00280.png,35,E
2030,hasy-capital-letters-imgs/45_00257.png,35,E
2031,hasy-capital-letters-imgs/45_00243.png,35,E
2032,hasy-capital-letters-imgs/45_00096.png,35,E
2033,hasy-capital-letters-imgs/45_00082.png,35,E
2034,hasy-capital-letters-imgs/45_00055.png,35,E
2035,hasy-capital-letters-imgs/45_00041.png,35,E
2036,hasy-capital-letters-imgs/45_00069.png,35,E
2037,hasy-capital-letters-imgs/45_00068.png,35,E
2038,hasy-capital-letters-imgs/45_00040.png,35,E
2039,hasy-capital-letters-imgs/45_00054.png,35,E
2040,hasy-capital-letters-imgs/45_00083.png,35,E
2041,hasy-capital-letters-imgs/45_00097.png,35,E
2042,hasy-capital-letters-imgs/45_00242.png,35,E
2043,hasy-capital-letters-imgs/45_00256.png,35,E
2044,hasy-capital-letters-imgs/45_00281.png,35,E
2045,hasy-capital-letters-imgs/45_00295.png,35,E
2046,hasy-capital-letters-imgs/45_00336.png,35,E
2047,hasy-capital-letters-imgs/45_00322.png,35,E
2048,hasy-capital-letters-imgs/45_00108.png,35,E
2049,hasy-capital-letters-imgs/45_00134.png,35,E
2050,hasy-capital-letters-imgs/45_00120.png,35,E
2051,hasy-capital-letters-imgs/45_00139.png,35,E
2052,hasy-capital-letters-imgs/45_00105.png,35,E
2053,hasy-capital-letters-imgs/45_00111.png,35,E
2054,hasy-capital-letters-imgs/45_00307.png,35,E
2055,hasy-capital-letters-imgs/45_00313.png,35,E
2056,hasy-capital-letters-imgs/45_00298.png,35,E
2057,hasy-capital-letters-imgs/45_00273.png,35,E
2058,hasy-capital-letters-imgs/45_00267.png,35,E
2059,hasy-capital-letters-imgs/45_00059.png,35,E
2060,hasy-capital-letters-imgs/45_00071.png,35,E
2061,hasy-capital-letters-imgs/45_00065.png,35,E
2062,hasy-capital-letters-imgs/45_00064.png,35,E
2063,hasy-capital-letters-imgs/45_00070.png,35,E
2064,hasy-capital-letters-imgs/45_00058.png,35,E
2065,hasy-capital-letters-imgs/45_00266.png,35,E
2066,hasy-capital-letters-imgs/45_00272.png,35,E
2067,hasy-capital-letters-imgs/45_00299.png,35,E
2068,hasy-capital-letters-imgs/45_00312.png,35,E
2069,hasy-capital-letters-imgs/45_00306.png,35,E
2070,hasy-capital-letters-imgs/45_00110.png,35,E
2071,hasy-capital-letters-imgs/45_00104.png,35,E
2072,hasy-capital-letters-imgs/45_00138.png,35,E
2073,hasy-capital-letters-imgs/45_00112.png,35,E
2074,hasy-capital-letters-imgs/45_00106.png,35,E
2075,hasy-capital-letters-imgs/45_00338.png,35,E
2076,hasy-capital-letters-imgs/45_00310.png,35,E
2077,hasy-capital-letters-imgs/45_00304.png,35,E
2078,hasy-capital-letters-imgs/45_00258.png,35,E
2079,hasy-capital-letters-imgs/45_00264.png,35,E
2080,hasy-capital-letters-imgs/45_00270.png,35,E
2081,hasy-capital-letters-imgs/45_00099.png,35,E
2082,hasy-capital-letters-imgs/45_00066.png,35,E
2083,hasy-capital-letters-imgs/45_00072.png,35,E
2084,hasy-capital-letters-imgs/45_00073.png,35,E
2085,hasy-capital-letters-imgs/45_00067.png,35,E
2086,hasy-capital-letters-imgs/45_00098.png,35,E
2087,hasy-capital-letters-imgs/45_00271.png,35,E
2088,hasy-capital-letters-imgs/45_00265.png,35,E
2089,hasy-capital-letters-imgs/45_00259.png,35,E
2090,hasy-capital-letters-imgs/45_00305.png,35,E
2091,hasy-capital-letters-imgs/45_00311.png,35,E
2092,hasy-capital-letters-imgs/45_00339.png,35,E
2093,hasy-capital-letters-imgs/45_00107.png,35,E
2094,hasy-capital-letters-imgs/45_00113.png,35,E
2095,hasy-capital-letters-imgs/45_00117.png,35,E
2096,hasy-capital-letters-imgs/45_00103.png,35,E
2097,hasy-capital-letters-imgs/45_00315.png,35,E
2098,hasy-capital-letters-imgs/45_00301.png,35,E
2099,hasy-capital-letters-imgs/45_00329.png,35,E
2100,hasy-capital-letters-imgs/45_00261.png,35,E
2101,hasy-capital-letters-imgs/45_00275.png,35,E
2102,hasy-capital-letters-imgs/45_00249.png,35,E
2103,hasy-capital-letters-imgs/45_00088.png,35,E
2104,hasy-capital-letters-imgs/45_00063.png,35,E
2105,hasy-capital-letters-imgs/45_00077.png,35,E
2106,hasy-capital-letters-imgs/45_00076.png,35,E
2107,hasy-capital-letters-imgs/45_00062.png,35,E
2108,hasy-capital-letters-imgs/45_00089.png,35,E
2109,hasy-capital-letters-imgs/45_00248.png,35,E
2110,hasy-capital-letters-imgs/45_00274.png,35,E
2111,hasy-capital-letters-imgs/45_00260.png,35,E
2112,hasy-capital-letters-imgs/45_00328.png,35,E
2113,hasy-capital-letters-imgs/45_00300.png,35,E
2114,hasy-capital-letters-imgs/45_00314.png,35,E
2115,hasy-capital-letters-imgs/45_00102.png,35,E
2116,hasy-capital-letters-imgs/45_00116.png,35,E
2117,hasy-capital-letters-imgs/45_00100.png,35,E
2118,hasy-capital-letters-imgs/45_00114.png,35,E
2119,hasy-capital-letters-imgs/45_00128.png,35,E
2120,hasy-capital-letters-imgs/45_00302.png,35,E
2121,hasy-capital-letters-imgs/45_00316.png,35,E
2122,hasy-capital-letters-imgs/45_00289.png,35,E
2123,hasy-capital-letters-imgs/45_00276.png,35,E
2124,hasy-capital-letters-imgs/45_00262.png,35,E
2125,hasy-capital-letters-imgs/45_00074.png,35,E
2126,hasy-capital-letters-imgs/45_00060.png,35,E
2127,hasy-capital-letters-imgs/45_00048.png,35,E
2128,hasy-capital-letters-imgs/45_00049.png,35,E
2129,hasy-capital-letters-imgs/45_00061.png,35,E
2130,hasy-capital-letters-imgs/45_00075.png,35,E
2131,hasy-capital-letters-imgs/45_00263.png,35,E
2132,hasy-capital-letters-imgs/45_00277.png,35,E
2133,hasy-capital-letters-imgs/45_00288.png,35,E
2134,hasy-capital-letters-imgs/45_00317.png,35,E
2135,hasy-capital-letters-imgs/45_00303.png,35,E
2136,hasy-capital-letters-imgs/45_00129.png,35,E
2137,hasy-capital-letters-imgs/45_00115.png,35,E
2138,hasy-capital-letters-imgs/45_00101.png,35,E
2139,hasy-capital-letters-imgs/45_00199.png,35,E
2140,hasy-capital-letters-imgs/45_00166.png,35,E
2141,hasy-capital-letters-imgs/45_00172.png,35,E
2142,hasy-capital-letters-imgs/45_00358.png,35,E
2143,hasy-capital-letters-imgs/45_00364.png,35,E
2144,hasy-capital-letters-imgs/45_00402.png,35,E
2145,hasy-capital-letters-imgs/45_00370.png,35,E
2146,hasy-capital-letters-imgs/45_00238.png,35,E
2147,hasy-capital-letters-imgs/45_00210.png,35,E
2148,hasy-capital-letters-imgs/45_00204.png,35,E
2149,hasy-capital-letters-imgs/45_00012.png,35,E
2150,hasy-capital-letters-imgs/45_00006.png,35,E
2151,hasy-capital-letters-imgs/45_00007.png,35,E
2152,hasy-capital-letters-imgs/45_00013.png,35,E
2153,hasy-capital-letters-imgs/45_00205.png,35,E
2154,hasy-capital-letters-imgs/45_00211.png,35,E
2155,hasy-capital-letters-imgs/45_00239.png,35,E
2156,hasy-capital-letters-imgs/45_00371.png,35,E
2157,hasy-capital-letters-imgs/45_00365.png,35,E
2158,hasy-capital-letters-imgs/45_00403.png,35,E
2159,hasy-capital-letters-imgs/45_00359.png,35,E
2160,hasy-capital-letters-imgs/45_00173.png,35,E
2161,hasy-capital-letters-imgs/45_00167.png,35,E
2162,hasy-capital-letters-imgs/45_00198.png,35,E
2163,hasy-capital-letters-imgs/45_00159.png,35,E
2164,hasy-capital-letters-imgs/45_00171.png,35,E
2165,hasy-capital-letters-imgs/45_00165.png,35,E
2166,hasy-capital-letters-imgs/45_00398.png,35,E
2167,hasy-capital-letters-imgs/45_00373.png,35,E
2168,hasy-capital-letters-imgs/45_00401.png,35,E
2169,hasy-capital-letters-imgs/45_00367.png,35,E
2170,hasy-capital-letters-imgs/45_00207.png,35,E
2171,hasy-capital-letters-imgs/45_00213.png,35,E
2172,hasy-capital-letters-imgs/45_00039.png,35,E
2173,hasy-capital-letters-imgs/45_00005.png,35,E
2174,hasy-capital-letters-imgs/45_00011.png,35,E
2175,hasy-capital-letters-imgs/45_00010.png,35,E
2176,hasy-capital-letters-imgs/45_00004.png,35,E
2177,hasy-capital-letters-imgs/45_00038.png,35,E
2178,hasy-capital-letters-imgs/45_00212.png,35,E
2179,hasy-capital-letters-imgs/45_00206.png,35,E
2180,hasy-capital-letters-imgs/45_00400.png,35,E
2181,hasy-capital-letters-imgs/45_00366.png,35,E
2182,hasy-capital-letters-imgs/45_00372.png,35,E
2183,hasy-capital-letters-imgs/45_00399.png,35,E
2184,hasy-capital-letters-imgs/45_00164.png,35,E
2185,hasy-capital-letters-imgs/45_00170.png,35,E
2186,hasy-capital-letters-imgs/45_00158.png,35,E
2187,hasy-capital-letters-imgs/45_00174.png,35,E
2188,hasy-capital-letters-imgs/45_00160.png,35,E
2189,hasy-capital-letters-imgs/45_00148.png,35,E
2190,hasy-capital-letters-imgs/45_00389.png,35,E
2191,hasy-capital-letters-imgs/45_00376.png,35,E
2192,hasy-capital-letters-imgs/45_00362.png,35,E
2193,hasy-capital-letters-imgs/45_00404.png,35,E
2194,hasy-capital-letters-imgs/45_00202.png,35,E
2195,hasy-capital-letters-imgs/45_00216.png,35,E
2196,hasy-capital-letters-imgs/45_00000.png,35,E
2197,hasy-capital-letters-imgs/45_00014.png,35,E
2198,hasy-capital-letters-imgs/45_00028.png,35,E
2199,hasy-capital-letters-imgs/45_00029.png,35,E
2200,hasy-capital-letters-imgs/45_00015.png,35,E
2201,hasy-capital-letters-imgs/45_00001.png,35,E
2202,hasy-capital-letters-imgs/45_00217.png,35,E
2203,hasy-capital-letters-imgs/45_00203.png,35,E
2204,hasy-capital-letters-imgs/45_00363.png,35,E
2205,hasy-capital-letters-imgs/45_00405.png,35,E
2206,hasy-capital-letters-imgs/45_00377.png,35,E
2207,hasy-capital-letters-imgs/45_00388.png,35,E
2208,hasy-capital-letters-imgs/45_00149.png,35,E
2209,hasy-capital-letters-imgs/45_00161.png,35,E
2210,hasy-capital-letters-imgs/45_00175.png,35,E
2211,hasy-capital-letters-imgs/45_00188.png,35,E
2212,hasy-capital-letters-imgs/45_00163.png,35,E
2213,hasy-capital-letters-imgs/45_00177.png,35,E
2214,hasy-capital-letters-imgs/45_00407.png,35,E
2215,hasy-capital-letters-imgs/45_00361.png,35,E
2216,hasy-capital-letters-imgs/45_00375.png,35,E
2217,hasy-capital-letters-imgs/45_00349.png,35,E
2218,hasy-capital-letters-imgs/45_00215.png,35,E
2219,hasy-capital-letters-imgs/45_00201.png,35,E
2220,hasy-capital-letters-imgs/45_00229.png,35,E
2221,hasy-capital-letters-imgs/45_00017.png,35,E
2222,hasy-capital-letters-imgs/45_00003.png,35,E
2223,hasy-capital-letters-imgs/45_00002.png,35,E
2224,hasy-capital-letters-imgs/45_00016.png,35,E
2225,hasy-capital-letters-imgs/45_00228.png,35,E
2226,hasy-capital-letters-imgs/45_00200.png,35,E
2227,hasy-capital-letters-imgs/45_00214.png,35,E
2228,hasy-capital-letters-imgs/45_00348.png,35,E
2229,hasy-capital-letters-imgs/45_00374.png,35,E
2230,hasy-capital-letters-imgs/45_00406.png,35,E
2231,hasy-capital-letters-imgs/45_00360.png,35,E
2232,hasy-capital-letters-imgs/45_00176.png,35,E
2233,hasy-capital-letters-imgs/45_00162.png,35,E
2234,hasy-capital-letters-imgs/45_00189.png,35,E
2235,hasy-capital-letters-imgs/46_00359.png,36,F
2236,hasy-capital-letters-imgs/46_00371.png,36,F
2237,hasy-capital-letters-imgs/46_00403.png,36,F
2238,hasy-capital-letters-imgs/46_00365.png,36,F
2239,hasy-capital-letters-imgs/46_00198.png,36,F
2240,hasy-capital-letters-imgs/46_00173.png,36,F
2241,hasy-capital-letters-imgs/46_00167.png,36,F
2242,hasy-capital-letters-imgs/46_00007.png,36,F
2243,hasy-capital-letters-imgs/46_00013.png,36,F
2244,hasy-capital-letters-imgs/46_00239.png,36,F
2245,hasy-capital-letters-imgs/46_00205.png,36,F
2246,hasy-capital-letters-imgs/46_00211.png,36,F
2247,hasy-capital-letters-imgs/46_00210.png,36,F
2248,hasy-capital-letters-imgs/46_00204.png,36,F
2249,hasy-capital-letters-imgs/46_00238.png,36,F
2250,hasy-capital-letters-imgs/46_00012.png,36,F
2251,hasy-capital-letters-imgs/46_00006.png,36,F
2252,hasy-capital-letters-imgs/46_00166.png,36,F
2253,hasy-capital-letters-imgs/46_00172.png,36,F
2254,hasy-capital-letters-imgs/46_00199.png,36,F
2255,hasy-capital-letters-imgs/46_00402.png,36,F
2256,hasy-capital-letters-imgs/46_00364.png,36,F
2257,hasy-capital-letters-imgs/46_00370.png,36,F
2258,hasy-capital-letters-imgs/46_00416.png,36,F
2259,hasy-capital-letters-imgs/46_00358.png,36,F
2260,hasy-capital-letters-imgs/46_00399.png,36,F
2261,hasy-capital-letters-imgs/46_00366.png,36,F
2262,hasy-capital-letters-imgs/46_00400.png,36,F
2263,hasy-capital-letters-imgs/46_00414.png,36,F
2264,hasy-capital-letters-imgs/46_00372.png,36,F
2265,hasy-capital-letters-imgs/46_00158.png,36,F
2266,hasy-capital-letters-imgs/46_00164.png,36,F
2267,hasy-capital-letters-imgs/46_00170.png,36,F
2268,hasy-capital-letters-imgs/46_00038.png,36,F
2269,hasy-capital-letters-imgs/46_00010.png,36,F
2270,hasy-capital-letters-imgs/46_00004.png,36,F
2271,hasy-capital-letters-imgs/46_00212.png,36,F
2272,hasy-capital-letters-imgs/46_00206.png,36,F
2273,hasy-capital-letters-imgs/46_00207.png,36,F
2274,hasy-capital-letters-imgs/46_00213.png,36,F
2275,hasy-capital-letters-imgs/46_00005.png,36,F
2276,hasy-capital-letters-imgs/46_00011.png,36,F
2277,hasy-capital-letters-imgs/46_00039.png,36,F
2278,hasy-capital-letters-imgs/46_00171.png,36,F
2279,hasy-capital-letters-imgs/46_00165.png,36,F
2280,hasy-capital-letters-imgs/46_00159.png,36,F
2281,hasy-capital-letters-imgs/46_00415.png,36,F
2282,hasy-capital-letters-imgs/46_00373.png,36,F
2283,hasy-capital-letters-imgs/46_00367.png,36,F
2284,hasy-capital-letters-imgs/46_00401.png,36,F
2285,hasy-capital-letters-imgs/46_00398.png,36,F
2286,hasy-capital-letters-imgs/46_00388.png,36,F
2287,hasy-capital-letters-imgs/46_00405.png,36,F
2288,hasy-capital-letters-imgs/46_00363.png,36,F
2289,hasy-capital-letters-imgs/46_00377.png,36,F
2290,hasy-capital-letters-imgs/46_00411.png,36,F
2291,hasy-capital-letters-imgs/46_00161.png,36,F
2292,hasy-capital-letters-imgs/46_00175.png,36,F
2293,hasy-capital-letters-imgs/46_00149.png,36,F
2294,hasy-capital-letters-imgs/46_00015.png,36,F
2295,hasy-capital-letters-imgs/46_00001.png,36,F
2296,hasy-capital-letters-imgs/46_00029.png,36,F
2297,hasy-capital-letters-imgs/46_00217.png,36,F
2298,hasy-capital-letters-imgs/46_00203.png,36,F
2299,hasy-capital-letters-imgs/46_00202.png,36,F
2300,hasy-capital-letters-imgs/46_00216.png,36,F
2301,hasy-capital-letters-imgs/46_00028.png,36,F
2302,hasy-capital-letters-imgs/46_00000.png,36,F
2303,hasy-capital-letters-imgs/46_00014.png,36,F
2304,hasy-capital-letters-imgs/46_00148.png,36,F
2305,hasy-capital-letters-imgs/46_00174.png,36,F
2306,hasy-capital-letters-imgs/46_00160.png,36,F
2307,hasy-capital-letters-imgs/46_00376.png,36,F
2308,hasy-capital-letters-imgs/46_00410.png,36,F
2309,hasy-capital-letters-imgs/46_00404.png,36,F
2310,hasy-capital-letters-imgs/46_00362.png,36,F
2311,hasy-capital-letters-imgs/46_00389.png,36,F
2312,hasy-capital-letters-imgs/46_00412.png,36,F
2313,hasy-capital-letters-imgs/46_00374.png,36,F
2314,hasy-capital-letters-imgs/46_00360.png,36,F
2315,hasy-capital-letters-imgs/46_00406.png,36,F
2316,hasy-capital-letters-imgs/46_00348.png,36,F
2317,hasy-capital-letters-imgs/46_00189.png,36,F
2318,hasy-capital-letters-imgs/46_00176.png,36,F
2319,hasy-capital-letters-imgs/46_00162.png,36,F
2320,hasy-capital-letters-imgs/46_00002.png,36,F
2321,hasy-capital-letters-imgs/46_00016.png,36,F
2322,hasy-capital-letters-imgs/46_00200.png,36,F
2323,hasy-capital-letters-imgs/46_00214.png,36,F
2324,hasy-capital-letters-imgs/46_00228.png,36,F
2325,hasy-capital-letters-imgs/46_00229.png,36,F
2326,hasy-capital-letters-imgs/46_00215.png,36,F
2327,hasy-capital-letters-imgs/46_00201.png,36,F
2328,hasy-capital-letters-imgs/46_00017.png,36,F
2329,hasy-capital-letters-imgs/46_00003.png,36,F
2330,hasy-capital-letters-imgs/46_00163.png,36,F
2331,hasy-capital-letters-imgs/46_00177.png,36,F
2332,hasy-capital-letters-imgs/46_00188.png,36,F
2333,hasy-capital-letters-imgs/46_00349.png,36,F
2334,hasy-capital-letters-imgs/46_00361.png,36,F
2335,hasy-capital-letters-imgs/46_00407.png,36,F
2336,hasy-capital-letters-imgs/46_00413.png,36,F
2337,hasy-capital-letters-imgs/46_00375.png,36,F
2338,hasy-capital-letters-imgs/46_00312.png,36,F
2339,hasy-capital-letters-imgs/46_00306.png,36,F
2340,hasy-capital-letters-imgs/46_00138.png,36,F
2341,hasy-capital-letters-imgs/46_00110.png,36,F
2342,hasy-capital-letters-imgs/46_00104.png,36,F
2343,hasy-capital-letters-imgs/46_00058.png,36,F
2344,hasy-capital-letters-imgs/46_00064.png,36,F
2345,hasy-capital-letters-imgs/46_00070.png,36,F
2346,hasy-capital-letters-imgs/46_00299.png,36,F
2347,hasy-capital-letters-imgs/46_00266.png,36,F
2348,hasy-capital-letters-imgs/46_00272.png,36,F
2349,hasy-capital-letters-imgs/46_00273.png,36,F
2350,hasy-capital-letters-imgs/46_00267.png,36,F
2351,hasy-capital-letters-imgs/46_00298.png,36,F
2352,hasy-capital-letters-imgs/46_00071.png,36,F
2353,hasy-capital-letters-imgs/46_00065.png,36,F
2354,hasy-capital-letters-imgs/46_00059.png,36,F
2355,hasy-capital-letters-imgs/46_00105.png,36,F
2356,hasy-capital-letters-imgs/46_00111.png,36,F
2357,hasy-capital-letters-imgs/46_00139.png,36,F
2358,hasy-capital-letters-imgs/46_00307.png,36,F
2359,hasy-capital-letters-imgs/46_00313.png,36,F
2360,hasy-capital-letters-imgs/46_00339.png,36,F
2361,hasy-capital-letters-imgs/46_00305.png,36,F
2362,hasy-capital-letters-imgs/46_00311.png,36,F
2363,hasy-capital-letters-imgs/46_00107.png,36,F
2364,hasy-capital-letters-imgs/46_00113.png,36,F
2365,hasy-capital-letters-imgs/46_00098.png,36,F
2366,hasy-capital-letters-imgs/46_00073.png,36,F
2367,hasy-capital-letters-imgs/46_00067.png,36,F
2368,hasy-capital-letters-imgs/46_00259.png,36,F
2369,hasy-capital-letters-imgs/46_00271.png,36,F
2370,hasy-capital-letters-imgs/46_00265.png,36,F
2371,hasy-capital-letters-imgs/46_00264.png,36,F
2372,hasy-capital-letters-imgs/46_00270.png,36,F
2373,hasy-capital-letters-imgs/46_00258.png,36,F
2374,hasy-capital-letters-imgs/46_00066.png,36,F
2375,hasy-capital-letters-imgs/46_00072.png,36,F
2376,hasy-capital-letters-imgs/46_00099.png,36,F
2377,hasy-capital-letters-imgs/46_00112.png,36,F
2378,hasy-capital-letters-imgs/46_00106.png,36,F
2379,hasy-capital-letters-imgs/46_00310.png,36,F
2380,hasy-capital-letters-imgs/46_00304.png,36,F
2381,hasy-capital-letters-imgs/46_00338.png,36,F
2382,hasy-capital-letters-imgs/46_00300.png,36,F
2383,hasy-capital-letters-imgs/46_00314.png,36,F
2384,hasy-capital-letters-imgs/46_00328.png,36,F
2385,hasy-capital-letters-imgs/46_00102.png,36,F
2386,hasy-capital-letters-imgs/46_00116.png,36,F
2387,hasy-capital-letters-imgs/46_00089.png,36,F
2388,hasy-capital-letters-imgs/46_00076.png,36,F
2389,hasy-capital-letters-imgs/46_00062.png,36,F
